combo_id,combo_num,streak_length,streak_mode,entry_timing,hold_period,use_ibs,use_rsi,n_instances,n_symbols,win_rate,win_rate_ci_lower,win_rate_ci_upper,mean_return,median_return,std_return,percentile_5_return,percentile_95_return,mean_mfe,median_mfe,mean_mae,median_mae,mfe_mae_ratio,median_time_to_breakeven,median_time_to_1pct,p_breakeven_by_3d,p_hit_1pct_by_3d,p_hit_2pct_by_7d,p_value,is_significant_bonferroni,is_significant_fdr
S3_EX_CLOS_H4,74,3,EXACT,CLOSE_T,4,False,False,1461,20,0.5742642026009582,0.5487478236587027,0.5993910747137541,0.016276072350507795,0.005508667306817624,0.32703531369073063,-0.07861425716189217,0.10288065843621387,0.05297623409425922,0.02951901371765924,-0.02463982442492399,-0.023314285714285732,2.1500248208210455,1.0,2.0,0.7611225188227242,0.6050650239561944,0.6153319644079398,7.520553130508037e-09,True,True
S3_EX_CLOS_H5,75,3,EXACT,CLOSE_T,5,False,False,1461,20,0.5715263518138262,0.5459965461342983,0.5966810103626762,0.019841389561168307,0.007854447273954537,0.34025866310227915,-0.08999708612579607,0.12405969668932781,0.058937335232973634,0.03291110608459621,-0.02917557127896098,-0.026190316298435334,2.0200919004960287,1.0,2.0,0.7611225188227242,0.6050650239561944,0.6153319644079398,2.508706990030859e-08,True,True
S3_EX_CLOS_H6,76,3,EXACT,CLOSE_T,6,False,False,1461,20,0.5749486652977412,0.5494357666653731,0.6000684671759542,0.029205934933833763,0.009999549569839191,0.47677737998945063,-0.09601449275362307,0.13038793103448285,0.0735597030493613,0.036218737851496714,-0.03321316779616274,-0.02820345317124623,2.2147752813226074,1.0,2.0,0.7611225188227242,0.6050650239561944,0.6153319644079398,5.527036545174553e-09,True,True
S3_EX_CLOS_H7,77,3,EXACT,CLOSE_T,7,False,False,1461,20,0.5756331279945243,0.5501237591836744,0.6007458101265234,0.03262545089080629,0.011556319862424835,0.46915666350233665,-0.09935934769947585,0.13921280853902598,0.07887935567188313,0.0392357557147731,-0.035888376680110315,-0.029927585426567052,2.1979081521287873,1.0,2.0,0.7611225188227242,0.6050650239561944,0.6153319644079398,4.0508849784153645e-09,True,True
S3_EX_OPEN_H1,78,3,EXACT,OPEN_T1,1,False,False,1462,20,0.5683994528043775,0.5428640546587192,0.5935763487672453,0.003893935755487443,0.0038121331648225906,0.03830789332433453,-0.05374943442380182,0.06035571661228639,0.01822545502182922,0.014545957321321527,-0.013871025215161403,-0.008790349017968952,1.3139227086047187,1.0,1.0,0.7523939808481532,0.6087551299589603,0.6292749658002736,9.325902599083754e-08,True,True
S3_EX_OPEN_H2,79,3,EXACT,OPEN_T1,2,False,False,1461,20,0.5852156057494866,0.5597608712457494,0.6102233946286364,0.00738814386350198,0.005529225908372738,0.046393410172129196,-0.05988262910798126,0.08114955268783153,0.029055125793342216,0.021901727318463817,-0.02058702076803916,-0.014300210833284033,1.4113322233807417,1.0,1.0,0.7529089664613279,0.6091718001368925,0.6297056810403833,3.9208913466944e-11,True,True
S3_EX_OPEN_H3,80,3,EXACT,OPEN_T1,3,False,False,1461,20,0.5715263518138262,0.5459965461342983,0.5966810103626762,0.006343485879997214,0.006416506778221686,0.05611111769715264,-0.07606666666666659,0.09370203122470754,0.03676879546606839,0.026633522727272728,-0.026603126281088154,-0.01813927883292054,1.3821231037875008,1.0,1.0,0.7529089664613279,0.6091718001368925,0.6297056810403833,2.508706990030859e-08,True,True
S3_EX_OPEN_H4,81,3,EXACT,OPEN_T1,4,False,False,1461,20,0.5770020533880903,0.5514998928805055,0.6021003473674333,0.009605433948485618,0.008226806733324788,0.06451241856520903,-0.08857022353437369,0.11634779903561968,0.04316792681381226,0.030616964203126467,-0.03195498656774527,-0.022208271207721984,1.3508979802665637,1.0,1.0,0.7529089664613279,0.6091718001368925,0.6297056810403833,2.1582718979519968e-09,True,True
S3_EX_OPEN_H5,82,3,EXACT,OPEN_T1,5,False,False,1461,20,0.5804243668720055,0.5549410958029534,0.6054858217893385,0.01972245172468907,0.010415164017195158,0.3700522678288481,-0.09645909645909637,0.12338711077922294,0.05842370281501433,0.03459535988308361,-0.03634191247305378,-0.02490654416069901,1.6076122261956742,1.0,1.0,0.7529089664613279,0.6091718001368925,0.6297056810403833,4.2627574894725663e-10,True,True
S3_EX_OPEN_H6,83,3,EXACT,OPEN_T1,6,False,False,1461,20,0.5920602327173169,0.5666505191857116,0.6169871013773798,0.022937982144535813,0.012049644535486204,0.35340266916559776,-0.09315214328208661,0.1258994542908195,0.06400126720935569,0.038415366146458615,-0.03948416376707454,-0.02658120463757194,1.620935106715511,1.0,1.0,0.7529089664613279,0.6091718001368925,0.6297056810403833,1.0254531175696658e-12,True,True
S3_EX_OPEN_H7,84,3,EXACT,OPEN_T1,7,False,False,1461,20,0.5852156057494866,0.5597608712457494,0.6102233946286364,0.02180622592485825,0.010608578158379973,0.3321318740520708,-0.11241036955322682,0.14434250764525988,0.069283206833843,0.04323965592056563,-0.042640310302715444,-0.02869980698034995,1.6248288612813135,1.0,1.0,0.7529089664613279,0.6091718001368925,0.6297056810403833,3.9208913466944e-11,True,True
S4_AT_CLOS_H1,85,4,AT_LEAST,CLOSE_T,1,False,False,1184,20,0.5684121621621622,0.5400234037912602,0.5963584330246022,0.003429525977530835,0.002478554585132791,0.03139857787050961,-0.0418077659606122,0.04804557002075172,0.019514270021432124,0.01407063734536608,-0.015360506384456242,-0.01069067567192273,1.2704184050324798,1.0,2.0,0.7609797297297297,0.6013513513513513,0.6309121621621622,1.3937009722036445e-06,True,True
S4_AT_CLOS_H2,86,4,AT_LEAST,CLOSE_T,2,False,False,1183,20,0.5511411665257819,0.522678306124194,0.5792729689182468,0.005347172427795197,0.0033951282604009238,0.04372670959636962,-0.058077857569405984,0.07323218400660383,0.02989713779440354,0.02046968103750429,-0.023329036043683492,-0.01690193164933142,1.2815419264825736,1.0,2.0,0.7616229923922232,0.6018596787827557,0.6314454775993238,0.00024001547675525103,True,True
S4_AT_CLOS_H3,87,4,AT_LEAST,CLOSE_T,3,False,False,1183,20,0.5333896872358411,0.5048988719667276,0.5616643571932132,0.006869178893924241,0.0025228255646324842,0.05467770909143203,-0.06914966503333463,0.09360221630868314,0.03830870592473373,0.026605793450881463,-0.029743986419172072,-0.0219096755954486,1.2879479362605244,1.0,2.0,0.7616229923922232,0.6018596787827557,0.6314454775993238,0.011650909414100392,True,True
S4_AT_CLOS_H4,88,4,AT_LEAST,CLOSE_T,4,False,False,1183,20,0.5570583262890956,0.5286128344546014,0.5851344558820061,0.00935161905503328,0.005340453938584784,0.06507304962993467,-0.08187059081129554,0.1063944467533691,0.04541753817499639,0.030995823257858792,-0.035172012905167964,-0.026598994313642543,1.2912976660577482,1.0,2.0,0.7616229923922232,0.6018596787827557,0.6314454775993238,4.812601024991158e-05,True,True
S4_AT_CLOS_H5,89,4,AT_LEAST,CLOSE_T,5,False,False,1183,20,0.5663567202028741,0.5379467106324586,0.5943371751664107,0.02149308143411164,0.00865203761755483,0.3935524535790154,-0.09268469458795936,0.11722839074712063,0.06340526792637757,0.03569462707562469,-0.03973812345088678,-0.02973032714412022,1.5955778084171874,1.0,2.0,0.7616229923922232,0.6018596787827557,0.6314454775993238,2.7879199547236704e-06,True,True
S4_AT_CLOS_H6,90,4,AT_LEAST,CLOSE_T,6,False,False,1183,20,0.5705832628909552,0.5421927062265925,0.5985169047823957,0.02225625483431467,0.00881046273648473,0.3755111934015352,-0.10240258237070911,0.12605993757999437,0.06915690568616024,0.03875025360113621,-0.04381190544454651,-0.03227608466265295,1.5784957304286467,1.0,2.0,0.7616229923922232,0.6018596787827557,0.6314454775993238,6.692536102173426e-07,True,True
S4_AT_CLOS_H7,91,4,AT_LEAST,CLOSE_T,7,False,False,1183,20,0.5528317836010144,0.5243734733546819,0.5809480917718064,0.020995588867643914,0.007104184270647635,0.3520181549522294,-0.11031564218739287,0.13912911990279073,0.07438135560620525,0.04291513628455453,-0.048188788828304616,-0.03459896652437653,1.543540674392628,1.0,2.0,0.7616229923922232,0.6018596787827557,0.6314454775993238,0.00015412960230765192,True,True
S4_AT_OPEN_H1,92,4,AT_LEAST,OPEN_T1,1,False,False,1183,20,0.5401521555367709,0.5116677313475048,0.5683766581486261,0.0035948611038517575,0.0023310023310022616,0.04102605623104602,-0.05698036996844217,0.0644303825764044,0.019897284487324182,0.013552890153825305,-0.013829767090246406,-0.01028835191724825,1.438728820050553,1.0,1.0,0.7016060862214708,0.5756551141166526,0.6179205409974641,0.0031263930813882393,True,True
S4_AT_OPEN_H2,93,4,AT_LEAST,OPEN_T1,2,False,False,1183,20,0.5207100591715976,0.49222132451174017,0.5490647290178432,0.005115103895912974,0.0011061414899244445,0.0526625076609184,-0.07046785077045489,0.08752115901851516,0.030658814323944347,0.021553301180775048,-0.02240623185995202,-0.017073749110742206,1.3683163914206677,1.0,1.0,0.7016060862214708,0.5756551141166526,0.6179205409974641,0.08140931987664914,False,False
S4_AT_OPEN_H3,94,4,AT_LEAST,OPEN_T1,3,False,False,1183,20,0.5460693153000845,0.5175947789039714,0.5742456258863262,0.007522987715366897,0.005843844802810286,0.061686005847412094,-0.08334993620062597,0.10407692836513227,0.03875463503635061,0.026831912482136663,-0.02921333194030483,-0.02128421052631582,1.326607834927652,1.0,1.0,0.7016060862214708,0.5756551141166526,0.6179205409974641,0.0008390530572271079,True,True
S4_AT_OPEN_H4,95,4,AT_LEAST,OPEN_T1,4,False,False,1183,20,0.5604395604395604,0.5320058106755144,0.5884820598291881,0.019982424070845835,0.006013160880417611,0.40490361923993917,-0.09369779959639864,0.1099144960434085,0.057966567422946376,0.03166758191469901,-0.034422815737699786,-0.02513483197861119,1.6839577524583944,1.0,1.0,0.7016060862214708,0.5756551141166526,0.6179205409974641,1.7885359729551444e-05,True,True
S4_AT_OPEN_H5,96,4,AT_LEAST,OPEN_T1,5,False,False,1183,20,0.5621301775147929,0.5337027956501168,0.5901553649386333,0.02078090793110346,0.007896752902351367,0.38640104188211116,-0.09596525179632504,0.11879965272875415,0.06418183036115764,0.034919854490233375,-0.039077930074935006,-0.029420970266040618,1.6424060905499327,1.0,1.0,0.7016060862214708,0.5756551141166526,0.6179205409974641,1.0690968776832998e-05,True,True
S4_AT_OPEN_H6,97,4,AT_LEAST,OPEN_T1,6,False,False,1183,20,0.5350803043110736,0.5065905967228367,0.5633429225211516,0.01947622970314746,0.005271846211193403,0.36201481870442226,-0.10823497408940272,0.1370882839694738,0.0697942448527094,0.038846990939920084,-0.043949247498659055,-0.0336952774905206,1.5880646160059715,1.0,1.0,0.7016060862214708,0.5756551141166526,0.6179205409974641,0.008542544829230935,True,True
S4_AT_OPEN_H7,98,4,AT_LEAST,OPEN_T1,7,False,False,1183,20,0.5443786982248521,0.5159009269000863,0.5725691878061638,0.01779766762498334,0.0063577173496744775,0.3621169319674458,-0.12214246425468368,0.13910076039618843,0.07403662405177998,0.04163455867696577,-0.04922913917929426,-0.03728061327415768,1.5039187214331737,1.0,1.0,0.7016060862214708,0.5756551141166526,0.6179205409974641,0.0012412968664067448,True,True
S4_EX_CLOS_H1,99,4,EXACT,CLOSE_T,1,False,False,681,20,0.5594713656387665,0.5219545929615066,0.596320956739417,0.00319655583299394,0.00255926724137928,0.031146739723347392,-0.04201813580767608,0.04405900202601734,0.0185386805053719,0.013384206636169354,-0.015499757405809483,-0.010244370931597415,1.1960626234332798,1.0,2.0,0.748898678414097,0.5873715124816447,0.618208516886931,0.0010747007521461848,True,True
S4_EX_CLOS_H2,100,4,EXACT,CLOSE_T,2,False,False,680,20,0.5470588235294118,0.5094849921312045,0.5841039518769141,0.004584240805978109,0.003744380125382649,0.04217516881269377,-0.05454530221386283,0.05769593388600265,0.028352159869488674,0.01971152388614468,-0.023131968267470333,-0.01703437181306062,1.22567001396761,1.0,2.0,0.75,0.5882352941176471,0.6191176470588236,0.007816432740042522,True,True
S4_EX_CLOS_H3,101,4,EXACT,CLOSE_T,3,False,False,680,20,0.5073529411764706,0.4698407746133271,0.5447824978879414,0.00492966307565653,0.0012265016358691508,0.05406105851075542,-0.06931602890831873,0.087747988463962,0.036664081889594705,0.025831177186568115,-0.029104237970768478,-0.021678637778480496,1.259750622105933,1.0,2.0,0.75,0.5882352941176471,0.6191176470588236,0.3650107629680911,False,False
S4_EX_CLOS_H4,102,4,EXACT,CLOSE_T,4,False,False,680,20,0.5323529411764706,0.49477439976279464,0.5695679992427867,0.007861500534383373,0.0029218614082694282,0.06415234279321007,-0.08524737446645277,0.10566620323457716,0.04341926110861503,0.028623337334876292,-0.034341218266578356,-0.026405329511030858,1.2643483050475126,1.0,2.0,0.75,0.5882352941176471,0.6191176470588236,0.0495408116610872,True,False
S4_EX_CLOS_H5,103,4,EXACT,CLOSE_T,5,False,False,680,20,0.5691176470588235,0.5316122394884666,0.6058465220234575,0.028752454444441973,0.007955152342827683,0.5150268586996999,-0.0980592488003001,0.11364409658527296,0.06959633827187947,0.0335092166538966,-0.03896605856910451,-0.029005666507991967,1.7860759036856029,1.0,2.0,0.75,0.5882352941176471,0.6191176470588236,0.00017744153297582924,True,True
S4_EX_CLOS_H6,104,4,EXACT,CLOSE_T,6,False,False,680,20,0.5779411764705882,0.5404839707120854,0.6145227178013608,0.030576710394395898,0.00891027701937163,0.4903732839715724,-0.1048796657470232,0.12007516429015173,0.07550440469617234,0.03736042381387615,-0.04291547339684145,-0.030778232571734017,1.759374852934266,1.0,2.0,0.75,0.5882352941176471,0.6191176470588236,2.7401487612386135e-05,True,True
S4_EX_CLOS_H7,105,4,EXACT,CLOSE_T,7,False,False,680,20,0.5661764705882353,0.5286576544411461,0.6029517980702706,0.030024463869545413,0.007999567840761345,0.45825952649430407,-0.11052400780296373,0.13920727256926727,0.08123649941112891,0.040540791670265745,-0.04600894936319872,-0.032291228471549964,1.76566734375612,1.0,2.0,0.75,0.5882352941176471,0.6191176470588236,0.00031602375110351556,True,True
S4_EX_OPEN_H1,106,4,EXACT,OPEN_T1,1,False,False,680,20,0.5470588235294118,0.5094849921312045,0.5841039518769141,0.0038534669610849424,0.002864894495385475,0.04028940132571677,-0.05184299960827981,0.062107869253455884,0.019646674182375454,0.013449474419518683,-0.012921847353081325,-0.010187752459592492,1.5204230204507514,1.0,1.0,0.7,0.5647058823529412,0.6088235294117647,0.007816432740042522,True,True
S4_EX_OPEN_H2,107,4,EXACT,OPEN_T1,2,False,False,680,20,0.5014705882352941,0.4639875971220583,0.5389370573781954,0.004193675441038302,7.598350730819611e-05,0.052693584813997794,-0.06519510777770046,0.0860614736040096,0.029964900714536384,0.02138967296955687,-0.021114367666453047,-0.017228416139978803,1.4191711155122704,1.0,1.0,0.7,0.5647058823529412,0.6088235294117647,0.4847068854182967,False,False
S4_EX_OPEN_H3,108,4,EXACT,OPEN_T1,3,False,False,680,20,0.5294117647058824,0.4918361804901976,0.5666569095148764,0.007072651744568369,0.0033288648266662224,0.061692954793653394,-0.08344896101557152,0.10258018150318517,0.0378196239310065,0.025851817563103053,-0.027444699556621377,-0.02116052631578947,1.3780301676460525,1.0,1.0,0.7,0.5647058823529412,0.6088235294117647,0.06735180070706097,False,False
S4_EX_OPEN_H4,109,4,EXACT,OPEN_T1,4,False,False,680,20,0.5588235294117647,0.5212769771441301,0.595709202866018,0.028492653165509682,0.00556682065415389,0.530403221004467,-0.0929965013310898,0.10512588889874294,0.06528780303146262,0.030881936120309206,-0.03268262337430291,-0.02510524961307883,1.9976304314296847,1.0,1.0,0.7,0.5647058823529412,0.6088235294117647,0.0012124343538499414,True,True
S4_EX_OPEN_H5,110,4,EXACT,OPEN_T1,5,False,False,680,20,0.5661764705882353,0.5286576544411461,0.6029517980702706,0.030352652871784968,0.007981476491845363,0.5051331557420033,-0.09553345290974628,0.11431372808037618,0.07164174331395845,0.033321658458753144,-0.03706783575858555,-0.028605416737545998,1.9327198863333959,1.0,1.0,0.7,0.5647058823529412,0.6088235294117647,0.00031602375110351556,True,True
S4_EX_OPEN_H6,111,4,EXACT,OPEN_T1,6,False,False,680,20,0.5397058823529411,0.5021256280662699,0.5768400434405799,0.029707359594791864,0.006238782483307739,0.47186120286660715,-0.10421017151270812,0.13897981945410698,0.07775738664501061,0.037455740615371075,-0.040784266985578736,-0.032487747744308126,1.9065534921224776,1.0,1.0,0.7,0.5647058823529412,0.6088235294117647,0.02101422088921159,True,True
S4_EX_OPEN_H7,112,4,EXACT,OPEN_T1,7,False,False,680,20,0.5529411764705883,0.5153783619588843,0.589909200050249,0.025971520039047496,0.006981175068484648,0.470996570743874,-0.11818298679112707,0.13566949386484028,0.08208064837011729,0.03976690100956451,-0.046138161915316014,-0.03497794515896896,1.7790186033152269,1.0,1.0,0.7,0.5647058823529412,0.6088235294117647,0.0032163039030075817,True,True
S5_AT_CLOS_H1,113,5,AT_LEAST,CLOSE_T,1,False,False,503,20,0.5805168986083499,0.5369410812815555,0.6228722066615199,0.0037449388372318804,0.0024512029051293326,0.03173362632484677,-0.04012746444340756,0.049815503063629446,0.02083509797458722,0.014983351831298652,-0.015171977665685753,-0.011035337879727223,1.3732618405911359,1.0,1.0,0.7773359840954275,0.6202783300198808,0.6481113320079522,0.00017577392245924343,True,True
S5_AT_CLOS_H2,114,5,AT_LEAST,CLOSE_T,2,False,False,503,20,0.5566600397614314,0.5129795273948767,0.5994816752317318,0.006378571041782514,0.0030008974646623097,0.04572039529618917,-0.06852022488025192,0.09512038926066425,0.03198577594339381,0.02146843011142315,-0.023595449737172456,-0.016423163058547425,1.3555908575458584,1.0,1.0,0.7773359840954275,0.6202783300198808,0.6481113320079522,0.006225614504714475,True,True
S5_AT_CLOS_H3,115,5,AT_LEAST,CLOSE_T,3,False,False,503,20,0.5685884691848907,0.524947656290411,0.6111895889944312,0.009491188350031682,0.004158649369995577,0.05539260613243786,-0.06560035264087624,0.09996150082594214,0.040532054520945535,0.0291360075955376,-0.03060885509693438,-0.022295081967213106,1.3241937469593565,1.0,1.0,0.7773359840954275,0.6202783300198808,0.6481113320079522,0.0011982498762987408,True,True
S5_AT_CLOS_H4,116,5,AT_LEAST,CLOSE_T,4,False,False,503,20,0.5904572564612326,0.5469551228808474,0.6325882006107559,0.011366093397064961,0.00888876658043926,0.06624415321435387,-0.08104368745815417,0.10840953968308112,0.04811898629654575,0.03435830806987166,-0.03629515476250581,-0.026890198356710058,1.3257688694650334,1.0,1.0,0.7773359840954275,0.6202783300198808,0.6481113320079522,2.8723341990177272e-05,True,True
S5_AT_CLOS_H5,117,5,AT_LEAST,CLOSE_T,5,False,False,503,20,0.562624254473161,0.5189604451608062,0.605338778794919,0.011679217324718745,0.00900009000090001,0.0742239932012069,-0.08723593498015517,0.13213217210714934,0.05503563008355196,0.037913235836303225,-0.04078186921552287,-0.03115653040877368,1.3495122009415805,1.0,1.0,0.7773359840954275,0.6202783300198808,0.6481113320079522,0.002824387798744118,True,True
S5_AT_CLOS_H6,118,5,AT_LEAST,CLOSE_T,6,False,False,503,20,0.5606361829025845,0.5169661080352113,0.6033871088108087,0.01100792525010943,0.00870135699734119,0.07958229513002558,-0.09900676059972309,0.14090539101092825,0.06057579370443417,0.04103448275862073,-0.04502378177146389,-0.034696563369090216,1.3454177175056217,1.0,1.0,0.7773359840954275,0.6202783300198808,0.6481113320079522,0.0037030477928254204,True,True
S5_AT_CLOS_H7,119,5,AT_LEAST,CLOSE_T,7,False,False,503,20,0.5347912524850894,0.49110293331245836,0.577952191107389,0.00878955506785659,0.005808325266214975,0.08532429264316682,-0.10958959502757672,0.13780179313651353,0.06511396437887307,0.044687693957005115,-0.051135689099223114,-0.037415990254185176,1.273356544634153,1.0,1.0,0.7773359840954275,0.6202783300198808,0.6481113320079522,0.06472035431491023,False,False
S5_AT_OPEN_H1,120,5,AT_LEAST,OPEN_T1,1,False,False,503,20,0.5308151093439364,0.48713433970855735,0.5740287704918788,0.0032452547759818456,0.001792488223769256,0.041998865703591924,-0.06364584902781188,0.070220471628339,0.02023608171866639,0.013609350237717917,-0.015057173494366196,-0.010369410239792674,1.3439495617313528,1.0,1.0,0.7037773359840954,0.5904572564612326,0.6302186878727635,0.09047943729593134,False,False
S5_AT_OPEN_H2,121,5,AT_LEAST,OPEN_T1,2,False,False,503,20,0.5467196819085487,0.503025244364894,0.5897059227131868,0.006360772582423465,0.002584814216478289,0.05259480885280375,-0.07188427177299185,0.09021064324091524,0.03159690826906844,0.021620992158993813,-0.024152688423727975,-0.017073749110742206,1.3082149578854811,1.0,1.0,0.7037773359840954,0.5904572564612326,0.6302186878727635,0.020078468840168454,True,True
S5_AT_OPEN_H3,122,5,AT_LEAST,OPEN_T1,3,False,False,503,20,0.5685884691848907,0.524947656290411,0.6111895889944312,0.008131791811078625,0.007065527065527117,0.06167138284291537,-0.08170834603968051,0.10401679015617715,0.04001866595411205,0.0286893497080733,-0.03160432601765026,-0.021299254526091587,1.2662401321819863,1.0,1.0,0.7037773359840954,0.5904572564612326,0.6302186878727635,0.0011982498762987408,True,True
S5_AT_OPEN_H4,123,5,AT_LEAST,OPEN_T1,4,False,False,503,20,0.562624254473161,0.5189604451608062,0.605338778794919,0.008477541795753551,0.00663937874697619,0.07093037256909272,-0.09530935315601499,0.12131458701090808,0.04806907196809341,0.03331354576462185,-0.036775362073902335,-0.02539130434782607,1.307099896705182,1.0,1.0,0.7037773359840954,0.5904572564612326,0.6302186878727635,0.002824387798744118,True,True
S5_AT_OPEN_H5,124,5,AT_LEAST,OPEN_T1,5,False,False,503,20,0.5566600397614314,0.5129795273948767,0.5994816752317318,0.007840974412885912,0.00784929356357925,0.07688949317381416,-0.09596525179632504,0.12697299445636825,0.05409685857605911,0.03783616788890619,-0.04179535380280307,-0.029765802064971165,1.29432708791739,1.0,1.0,0.7037773359840954,0.5904572564612326,0.6302186878727635,0.006225614504714475,True,True
S5_AT_OPEN_H6,125,5,AT_LEAST,OPEN_T1,6,False,False,503,20,0.5288270377733598,0.4851510734461131,0.5720660296446176,0.005644881141878684,0.004835589941972951,0.08301358250181123,-0.11256354199468081,0.128239078171849,0.059028963702083506,0.04004034291477558,-0.048227948788708,-0.036241610738255096,1.2239575844433266,1.0,1.0,0.7037773359840954,0.5904572564612326,0.6302186878727635,0.10591056164954121,False,False
S5_AT_OPEN_H7,126,5,AT_LEAST,OPEN_T1,7,False,False,503,20,0.532803180914513,0.4891182928241485,0.5759908244859934,0.00674752917257056,0.0057313030286003834,0.09103649829098213,-0.12336239923594622,0.14035481051727788,0.06316199873076733,0.04395800803456376,-0.05340779631548752,-0.041426536571469254,1.1826363019672324,1.0,1.0,0.7037773359840954,0.5904572564612326,0.6302186878727635,0.07678214713935688,False,False
S5_EX_CLOS_H1,127,5,EXACT,CLOSE_T,1,False,False,306,20,0.6013071895424836,0.5455179725230941,0.6545843644462122,0.003936501438047719,0.0038963362466326,0.027742016547051974,-0.03279702834494989,0.04565092203449969,0.01929472148292016,0.014602849996221957,-0.014218620652936078,-0.009930940903586899,1.3570037455733015,1.0,2.0,0.7810457516339869,0.6143790849673203,0.6437908496732027,0.00023447683218326133,True,True
S5_EX_CLOS_H2,128,5,EXACT,CLOSE_T,2,False,False,306,20,0.5555555555555556,0.4995337382007161,0.6101998014276133,0.004572735818452303,0.003166575168707879,0.039754801961395754,-0.052883740516581776,0.06839628340824504,0.02942217924866696,0.02122677349129067,-0.022110713427931906,-0.01581438514364429,1.3306752558919543,1.0,2.0,0.7810457516339869,0.6143790849673203,0.6437908496732027,0.029526209779167742,True,True
S5_EX_CLOS_H3,129,5,EXACT,CLOSE_T,3,False,False,306,20,0.5620915032679739,0.5060737951093937,0.6165695727105038,0.0062757785341703235,0.003220733919092036,0.04804164451191988,-0.06829260721551186,0.0887566540082041,0.03700251367161175,0.027805775701667784,-0.028718297197624497,-0.019457727388534157,1.2884647518263201,1.0,2.0,0.7810457516339869,0.6143790849673203,0.6437908496732027,0.017123172240185704,True,True
S5_EX_CLOS_H4,130,5,EXACT,CLOSE_T,4,False,False,306,20,0.5882352941176471,0.5323306913846112,0.6419519892015589,0.008305029765115825,0.009256562234898694,0.053467023993281994,-0.07455532961376105,0.08545223154444251,0.04222508390599445,0.034646379455318635,-0.03413961758832924,-0.023525399318477115,1.2368352925086443,1.0,2.0,0.7810457516339869,0.6143790849673203,0.6437908496732027,0.0011961929960251682,True,True
S5_EX_CLOS_H5,131,5,EXACT,CLOSE_T,5,False,False,306,20,0.5718954248366013,0.5159019229068968,0.6261061872003528,0.00931032674252806,0.008551698649321137,0.06642878532975287,-0.08566261383977243,0.09243877139813358,0.048556730469949023,0.038346525104206705,-0.039021472791115,-0.02715828064745826,1.244359246250827,1.0,2.0,0.7810457516339869,0.6143790849673203,0.6437908496732027,0.006917009899635859,True,True
S5_EX_CLOS_H6,132,5,EXACT,CLOSE_T,6,False,False,306,20,0.565359477124183,0.5093474260131526,0.619750855902529,0.00888677769782394,0.010826773529523905,0.06823620762666846,-0.09113950084209566,0.10369351651636123,0.053707159520222626,0.04109712949578734,-0.0422291741838391,-0.032274782486799894,1.271802268413198,1.0,2.0,0.7810457516339869,0.6143790849673203,0.6437908496732027,0.012810624531381123,True,True
S5_EX_CLOS_H7,133,5,EXACT,CLOSE_T,7,False,False,306,20,0.5326797385620915,0.4767186598086509,0.5878304811491898,0.003685194453117179,0.006349619545502658,0.07324545081411851,-0.10947130420469299,0.10095883870554229,0.0579174040967158,0.044848336450546145,-0.04909524055962891,-0.035226060335442795,1.1796948835879901,1.0,2.0,0.7810457516339869,0.6143790849673203,0.6437908496732027,0.13869311188180394,False,False
S5_EX_OPEN_H1,134,5,EXACT,OPEN_T1,1,False,False,306,20,0.5228758169934641,0.466976299723806,0.5782080989466825,0.0019570178425531667,0.0016166727347429774,0.03738808994838892,-0.054442706330662255,0.057452220902096035,0.019238973796382286,0.013966987565044983,-0.014011468371007101,-0.01003178688874089,1.3730876227214042,1.0,1.5,0.6993464052287581,0.5882352941176471,0.6241830065359477,0.22871996274679396,False,False
S5_EX_OPEN_H2,135,5,EXACT,OPEN_T1,2,False,False,306,20,0.5261437908496732,0.47022139385892464,0.581417918907348,0.003657895411778134,0.001108918852153135,0.04632842998241177,-0.07247325939472965,0.06905294137570216,0.029016422722371846,0.020372052021980988,-0.022794531593377312,-0.01597477230430472,1.272955428081805,1.0,1.5,0.6993464052287581,0.5882352941176471,0.6241830065359477,0.19560363187320948,False,False
S5_EX_OPEN_H3,136,5,EXACT,OPEN_T1,3,False,False,306,20,0.5686274509803921,0.5126234664878071,0.6229297295236584,0.00566153857514462,0.0073830251585061245,0.05151786906369725,-0.08170531184057885,0.07785863180096177,0.03520409628582841,0.027619368535819366,-0.02964320472008203,-0.02079185295443229,1.1875941423424812,1.0,1.5,0.6993464052287581,0.5882352941176471,0.6241830065359477,0.009470269658665565,True,True
S5_EX_OPEN_H4,137,5,EXACT,OPEN_T1,4,False,False,306,20,0.5751633986928104,0.5191828019851097,0.6292802222179239,0.006652626269674595,0.006158947438414128,0.06464624747692592,-0.08634442722622468,0.08511972918185082,0.0428587518506062,0.03167325363765283,-0.035109693893629425,-0.02371996831442827,1.220709926450906,1.0,1.5,0.6993464052287581,0.5882352941176471,0.6241830065359477,0.00499112253853908,True,True
S5_EX_OPEN_H5,138,5,EXACT,OPEN_T1,5,False,False,306,20,0.5588235294117647,0.5028025677398594,0.6133858859842539,0.006298091233902447,0.006981629387048122,0.06755269209464797,-0.09504282545729292,0.09857038963881094,0.04845112075097793,0.03707402604520331,-0.03921042705096227,-0.02875803037581179,1.2356692950067956,1.0,1.5,0.6993464052287581,0.5882352941176471,0.6241830065359477,0.022617677469181096,True,True
