symbol
LOGI
AXSM
NCNO
ADT
RNG
BB
MC
NOG
ACLS
SITM
SEE
AGX
PZZA
COLD
AGI
ALGM
MGY
LNC
JHG
LAZ
AMBA
VNOM
NVAX
ARRY
EOSE
QGEN
FAF
COLM
HMC
AIRR
SATS
ESNT
RKT
TKR
TWST
STAG
CBRL
AAXJ
ALGT
MTG
AMG
AMSC
ACIW
AMKR
ATGE
LEVI
TFII
CWST
SMPL
AKR
VIRT
REAL
RARE
RVLV
LC
AROC
UFPI
AL
RPD
VCYT
PRGS
NTLA
ABR
IMO
VRRM
FROG
MGNI
BEAM
HWC
TRUP
DVAX
EEFT
FLO
NOVT
APLE
ARWR
VCTR
AEIS
AGIO
ARGT
ACAD
ZLAB
ZD
ALRM
AMN
AMX
ABCB
ARCB
SNDX
FOLD
AEHR
AQN
FVRR
ACMR
AOSL
DXC
ARDX
ALT
BLMN
AIN
GOLF
AEG
ANGL
CNS
NSA
ABM
ADNT
OTEX
NMIH
CDNA
LGIH
APAM
TALO
LEG
SNEX
AMPH
APPN
AOR
FCEL
GIII
AIQ
AIR
ARVN
ANIP
SDGR
SFIX
SCVL
LAUR
ANDE
ARI
AHCO
QNST
BJRI
BBBY
CARS
ARLO
ARCO
GOOS
AMRC
AMRX
ANAB
AHH
ADPT
AMCX
AIV
APPS
ARCT
AAT
ALEX
AGRO
AQST
ANGO
ADTN
ACB
AIA
ACRE
ALLT
ACEL
ALDX
DOMO
ARKO
EVTL
AEVA
ANGI
AQMS
ACP
ACVA
AFRM
AIP
AKRO
ALE
ALHC
ALKT
AMPL
ANSS
AOD
APP
ARHS
ARKX
AZEK
